user_id,product_category,user_profile,context,content,rating,user_mood,created_at
u_ebae0900,猫粮,成分党/技术宅,明天要送人，结果包装烂了,作为一名成分党/技术宅，遇到明天要送人，结果包装烂了的情况，我对这个猫粮非常不满意，甚至让我感到很Critical。,2,Critical,2026-03-11
u_33e986fe,机械键盘,吃瓜群众,客服态度极差，不给退款,作为一名吃瓜群众，遇到客服态度极差，不给退款的情况，我对这个机械键盘非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-03-01
u_4b365fd4,零食大礼包,成分党/技术宅,价格比别家贵，质量还不行,买来给小孩子吃的，结果价格比别家贵，质量还不行！仔细一看日期居然是临期产品，太缺德了！,2,Critical,2026-02-24
u_e334993d,零食大礼包,急用党,物流卡了一周才到,买来给小孩子吃的，结果物流卡了一周才到！仔细一看日期居然是临期产品，太缺德了！,2,Anxious,2026-02-22
u_32f39f71,洗面奶,暴躁老哥,明天要送人，结果包装烂了,看成分表本来以为不错，结果明天要送人，结果包装烂了。这就是你们所谓的氨基酸洗面奶？PH值明显偏碱性！,2,Angry,2026-03-13
u_e7debb49,保温杯,成分党/技术宅,用了三天就坏了/过敏了,作为一名成分党/技术宅，遇到用了三天就坏了/过敏了的情况，我对这个保温杯非常不满意，甚至让我感到很Critical。,1,Critical,2026-03-09
u_7617e750,机械键盘,敏感肌/小白,价格比别家贵，质量还不行,作为一名敏感肌/小白，遇到价格比别家贵，质量还不行的情况，我对这个机械键盘非常不满意，甚至让我感到很Sad。,1,Sad,2026-02-17
u_f4d2c7e4,猫粮,暴躁老哥,客服态度极差，不给退款,作为一名暴躁老哥，遇到客服态度极差，不给退款的情况，我对这个猫粮非常不满意，甚至让我感到很Angry。,1,Angry,2026-03-15
u_c36ba38c,女装连衣裙,忠实粉,明天要送人，结果包装烂了,本来想穿去参加聚会，结果明天要送人，结果包装烂了。这裙摆设计真是太雷人了，跟图片完全两码事。,2,Disappointed,2026-02-13
u_6c1f3af2,保温杯,暴躁老哥,物流卡了一周才到,作为一名暴躁老哥，遇到物流卡了一周才到的情况，我对这个保温杯非常不满意，甚至让我感到很Angry。,1,Angry,2026-02-24
u_ca68f57f,猫粮,吃瓜群众,和宣传完全不符,作为一名吃瓜群众，遇到和宣传完全不符的情况，我对这个猫粮非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-02-24
u_e92a2204,保温杯,忠实粉,和宣传完全不符,作为一名忠实粉，遇到和宣传完全不符的情况，我对这个保温杯非常不满意，甚至让我感到很Disappointed。,2,Disappointed,2026-02-28
u_820823d1,运动跑鞋,敏感肌/小白,客服态度极差，不给退款,作为一名敏感肌/小白，遇到客服态度极差，不给退款的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Sad。,2,Sad,2026-03-06
u_3f51291e,机械键盘,吃瓜群众,明天要送人，结果包装烂了,作为一名吃瓜群众，遇到明天要送人，结果包装烂了的情况，我对这个机械键盘非常不满意，甚至让我感到很Neutral/Sarcastic。,1,Neutral/Sarcastic,2026-03-02
u_fc6ce8da,运动跑鞋,暴躁老哥,明天要送人，结果包装烂了,作为一名暴躁老哥，遇到明天要送人，结果包装烂了的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Angry。,1,Angry,2026-02-21
u_a5744903,保温杯,敏感肌/小白,客服态度极差，不给退款,作为一名敏感肌/小白，遇到客服态度极差，不给退款的情况，我对这个保温杯非常不满意，甚至让我感到很Sad。,2,Sad,2026-03-01
u_0c792392,女装连衣裙,敏感肌/小白,用了三天就坏了/过敏了,用了三天就坏了/过敏了。洗了一次直接缩水成童装，关键还掉色脱色严重，把别的东西都染坏了！,2,Sad,2026-02-20
u_964e50e9,猫粮,成分党/技术宅,和宣传完全不符,作为一名成分党/技术宅，遇到和宣传完全不符的情况，我对这个猫粮非常不满意，甚至让我感到很Critical。,1,Critical,2026-03-15
u_d9018afc,机械键盘,急用党,价格比别家贵，质量还不行,作为一名急用党，遇到价格比别家贵，质量还不行的情况，我对这个机械键盘非常不满意，甚至让我感到很Anxious。,1,Anxious,2026-03-14
u_4fa79687,零食大礼包,暴躁老哥,和宣传完全不符,和宣传完全不符！里面好几包薯片不仅漏气，而且饼干全碎成了渣，怎么下口啊？,1,Angry,2026-02-27
u_44d2a747,猫粮,暴躁老哥,价格比别家贵，质量还不行,作为一名暴躁老哥，遇到价格比别家贵，质量还不行的情况，我对这个猫粮非常不满意，甚至让我感到很Angry。,1,Angry,2026-03-13
u_a62e3a6c,智能手机,成分党/技术宅,和宣传完全不符,和宣传完全不符。这手机发个微信都烫手卡成PPT，打游戏直接给我满帧掉到个位数！,2,Critical,2026-02-14
u_26e4ceee,零食大礼包,敏感肌/小白,用了三天就坏了/过敏了,这家的零食不敢买了，用了三天就坏了/过敏了。巧克力包装被压扁瘪了不说，有一包居然爬出一条虫！！,2,Sad,2026-03-13
u_0d105ee2,智能耳机,成分党/技术宅,用了三天就坏了/过敏了,降噪效果不好，用了三天就坏了/过敏了，戴上和没戴一样，电流杂音还很大。,1,Critical,2026-02-14
u_1b288b0b,保温杯,急用党,刚打开就发现是二手的,作为一名急用党，遇到刚打开就发现是二手的的情况，我对这个保温杯非常不满意，甚至让我感到很Anxious。,1,Anxious,2026-03-13
u_c5e6f91d,保温杯,吃瓜群众,用了三天就坏了/过敏了,作为一名吃瓜群众，遇到用了三天就坏了/过敏了的情况，我对这个保温杯非常不满意，甚至让我感到很Neutral/Sarcastic。,1,Neutral/Sarcastic,2026-03-14
u_c09a1637,保温杯,忠实粉,刚打开就发现是二手的,作为一名忠实粉，遇到刚打开就发现是二手的的情况，我对这个保温杯非常不满意，甚至让我感到很Disappointed。,2,Disappointed,2026-03-01
u_81ebdfb1,猫粮,成分党/技术宅,价格比别家贵，质量还不行,作为一名成分党/技术宅，遇到价格比别家贵，质量还不行的情况，我对这个猫粮非常不满意，甚至让我感到很Critical。,2,Critical,2026-02-27
u_fa232733,洗面奶,忠实粉,客服态度极差，不给退款,看成分表本来以为不错，结果客服态度极差，不给退款。这就是你们所谓的氨基酸洗面奶？PH值明显偏碱性！,1,Disappointed,2026-02-19
u_fb4f156f,保温杯,暴躁老哥,价格比别家贵，质量还不行,作为一名暴躁老哥，遇到价格比别家贵，质量还不行的情况，我对这个保温杯非常不满意，甚至让我感到很Angry。,1,Angry,2026-03-12
u_22d9ce8a,零食大礼包,吃瓜群众,客服态度极差，不给退款,这家的零食不敢买了，客服态度极差，不给退款。巧克力包装被压扁瘪了不说，有一包居然爬出一条虫！！,2,Neutral/Sarcastic,2026-02-17
u_e087a8f5,洗面奶,暴躁老哥,价格比别家贵，质量还不行,我是大干皮敏感肌，价格比别家贵，质量还不行，现在脸上红一大片，又痒又痛，太难受了呜呜呜。,1,Angry,2026-02-23
u_d8cb84ed,保温杯,急用党,用了三天就坏了/过敏了,作为一名急用党，遇到用了三天就坏了/过敏了的情况，我对这个保温杯非常不满意，甚至让我感到很Anxious。,2,Anxious,2026-03-12
u_6466d974,智能耳机,急用党,客服态度极差，不给退款,佩戴耳朵痛，客服态度极差，不给退款，这设计完全不符合人体工学，触控失效更是常有的事。,1,Anxious,2026-03-08
u_7a3effee,猫粮,吃瓜群众,物流卡了一周才到,作为一名吃瓜群众，遇到物流卡了一周才到的情况，我对这个猫粮非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-02-16
u_7f9b66e9,洗面奶,成分党/技术宅,价格比别家贵，质量还不行,一直用你家的洗面奶，这次真的太失望了。价格比别家贵，质量还不行，老粉转黑了，再见。,2,Critical,2026-02-21
u_42a36268,智能耳机,吃瓜群众,明天要送人，结果包装烂了,音质差到爆炸，明天要送人，结果包装烂了，简直就是地摊货水平，再也不会买了。,1,Neutral/Sarcastic,2026-02-16
u_f17562ea,智能手机,忠实粉,物流卡了一周才到,冲着拍照买的，结果物流卡了一周才到。夜景拍出来全是噪点，宣传跟实际严重不符。,1,Disappointed,2026-02-21
u_ba2188b2,机械键盘,暴躁老哥,用了三天就坏了/过敏了,作为一名暴躁老哥，遇到用了三天就坏了/过敏了的情况，我对这个机械键盘非常不满意，甚至让我感到很Angry。,2,Angry,2026-02-13
u_9286a582,智能耳机,急用党,用了三天就坏了/过敏了,音质差到爆炸，用了三天就坏了/过敏了，简直就是地摊货水平，再也不会买了。,2,Anxious,2026-02-14
u_658b2ba6,智能耳机,急用党,客服态度极差，不给退款,佩戴耳朵痛，客服态度极差，不给退款，这设计完全不符合人体工学，触控失效更是常有的事。,1,Anxious,2026-02-13
u_7f9076a0,智能耳机,敏感肌/小白,物流卡了一周才到,用了几天发现续航时间短得离谱，物流卡了一周才到，这也就是听个响？,1,Sad,2026-02-18
u_37f95d20,零食大礼包,成分党/技术宅,物流卡了一周才到,物流卡了一周才到。说是大礼包，其实全是用便宜的难吃的凑数，关键味道还发苦发馊。,1,Critical,2026-03-11
u_9657cd90,扫地机器人,暴躁老哥,价格比别家贵，质量还不行,作为一名暴躁老哥，遇到价格比别家贵，质量还不行的情况，我对这个扫地机器人非常不满意，甚至让我感到很Angry。,1,Angry,2026-03-06
u_bbd48a51,保温杯,吃瓜群众,刚打开就发现是二手的,作为一名吃瓜群众，遇到刚打开就发现是二手的的情况，我对这个保温杯非常不满意，甚至让我感到很Neutral/Sarcastic。,1,Neutral/Sarcastic,2026-03-06
u_40eedaf1,智能耳机,成分党/技术宅,价格比别家贵，质量还不行,音质差到爆炸，价格比别家贵，质量还不行，简直就是地摊货水平，再也不会买了。,2,Critical,2026-02-24
u_e9af8387,扫地机器人,成分党/技术宅,刚打开就发现是二手的,作为一名成分党/技术宅，遇到刚打开就发现是二手的的情况，我对这个扫地机器人非常不满意，甚至让我感到很Critical。,1,Critical,2026-02-28
u_f76ee9ab,智能耳机,暴躁老哥,价格比别家贵，质量还不行,降噪效果不好，价格比别家贵，质量还不行，戴上和没戴一样，电流杂音还很大。,1,Angry,2026-02-28
u_d8e1d4ce,保温杯,成分党/技术宅,刚打开就发现是二手的,作为一名成分党/技术宅，遇到刚打开就发现是二手的的情况，我对这个保温杯非常不满意，甚至让我感到很Critical。,1,Critical,2026-03-04
u_e8a94547,智能手机,忠实粉,用了三天就坏了/过敏了,用了三天就坏了/过敏了，这是什么诡异的系统BUG？经常莫名其妙重启或者黑屏！,1,Disappointed,2026-02-16
u_d7659f73,保温杯,急用党,价格比别家贵，质量还不行,作为一名急用党，遇到价格比别家贵，质量还不行的情况，我对这个保温杯非常不满意，甚至让我感到很Anxious。,2,Anxious,2026-02-27
u_687e82ca,洗面奶,成分党/技术宅,刚打开就发现是二手的,刚打开就发现是二手的！这洗面奶简直就是工业垃圾！洗完脸烂脸了！避雷避雷！！,2,Critical,2026-02-28
u_c24de1dd,机械键盘,暴躁老哥,客服态度极差，不给退款,作为一名暴躁老哥，遇到客服态度极差，不给退款的情况，我对这个机械键盘非常不满意，甚至让我感到很Angry。,2,Angry,2026-03-09
u_4e122ac9,女装连衣裙,吃瓜群众,用了三天就坏了/过敏了,本来想穿去参加聚会，结果用了三天就坏了/过敏了。这裙摆设计真是太雷人了，跟图片完全两码事。,1,Neutral/Sarcastic,2026-03-06
u_e966dc66,机械键盘,暴躁老哥,价格比别家贵，质量还不行,作为一名暴躁老哥，遇到价格比别家贵，质量还不行的情况，我对这个机械键盘非常不满意，甚至让我感到很Angry。,2,Angry,2026-03-05
u_4ead8630,猫粮,成分党/技术宅,明天要送人，结果包装烂了,作为一名成分党/技术宅，遇到明天要送人，结果包装烂了的情况，我对这个猫粮非常不满意，甚至让我感到很Critical。,2,Critical,2026-02-16
u_2e5cca17,女装连衣裙,急用党,用了三天就坏了/过敏了,用了三天就坏了/过敏了。洗了一次直接缩水成童装，关键还掉色脱色严重，把别的东西都染坏了！,2,Anxious,2026-03-07
u_c9b5f91b,运动跑鞋,成分党/技术宅,明天要送人，结果包装烂了,作为一名成分党/技术宅，遇到明天要送人，结果包装烂了的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Critical。,1,Critical,2026-03-14
u_afa73ca0,运动跑鞋,忠实粉,用了三天就坏了/过敏了,作为一名忠实粉，遇到用了三天就坏了/过敏了的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Disappointed。,1,Disappointed,2026-03-14
u_135b990a,扫地机器人,暴躁老哥,刚打开就发现是二手的,作为一名暴躁老哥，遇到刚打开就发现是二手的的情况，我对这个扫地机器人非常不满意，甚至让我感到很Angry。,1,Angry,2026-03-15
u_bb1e7ec1,零食大礼包,忠实粉,刚打开就发现是二手的,本来高高兴兴拆快递，刚打开就发现是二手的。肉脯吃了一口口感特别奇怪像坏了一样。,1,Disappointed,2026-02-23
u_c98e4ee4,保温杯,暴躁老哥,明天要送人，结果包装烂了,作为一名暴躁老哥，遇到明天要送人，结果包装烂了的情况，我对这个保温杯非常不满意，甚至让我感到很Angry。,2,Angry,2026-03-07
u_25a40fa2,零食大礼包,成分党/技术宅,和宣传完全不符,和宣传完全不符。说是大礼包，其实全是用便宜的难吃的凑数，关键味道还发苦发馊。,1,Critical,2026-03-11
u_56bbdaa8,保温杯,吃瓜群众,用了三天就坏了/过敏了,作为一名吃瓜群众，遇到用了三天就坏了/过敏了的情况，我对这个保温杯非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-03-04
u_6923fb28,智能手机,吃瓜群众,明天要送人，结果包装烂了,服了，明天要送人，结果包装烂了。屏幕颜色看着极其生硬，而且电池根本撑不到半天就没电了。,1,Neutral/Sarcastic,2026-03-06
u_f491e34b,机械键盘,急用党,客服态度极差，不给退款,作为一名急用党，遇到客服态度极差，不给退款的情况，我对这个机械键盘非常不满意，甚至让我感到很Anxious。,2,Anxious,2026-03-10
u_38c48fec,智能耳机,成分党/技术宅,用了三天就坏了/过敏了,音质差到爆炸，用了三天就坏了/过敏了，简直就是地摊货水平，再也不会买了。,2,Critical,2026-03-04
u_46086c0d,洗面奶,暴躁老哥,用了三天就坏了/过敏了,我是大干皮敏感肌，用了三天就坏了/过敏了，现在脸上红一大片，又痒又痛，太难受了呜呜呜。,1,Angry,2026-02-24
u_4fe6d51f,机械键盘,暴躁老哥,物流卡了一周才到,作为一名暴躁老哥，遇到物流卡了一周才到的情况，我对这个机械键盘非常不满意，甚至让我感到很Angry。,2,Angry,2026-03-08
u_5a3bf6c2,扫地机器人,暴躁老哥,客服态度极差，不给退款,作为一名暴躁老哥，遇到客服态度极差，不给退款的情况，我对这个扫地机器人非常不满意，甚至让我感到很Angry。,2,Angry,2026-03-08
u_78dcbc6b,女装连衣裙,忠实粉,客服态度极差，不给退款,收到货了，客服态度极差，不给退款。版型特别难看，肩膀那里缝线都裂开了，线头满天飞。,1,Disappointed,2026-02-25
u_cc6fde0b,运动跑鞋,忠实粉,刚打开就发现是二手的,作为一名忠实粉，遇到刚打开就发现是二手的的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Disappointed。,2,Disappointed,2026-02-27
u_f94f2be6,零食大礼包,暴躁老哥,刚打开就发现是二手的,刚打开就发现是二手的。说是大礼包，其实全是用便宜的难吃的凑数，关键味道还发苦发馊。,2,Angry,2026-03-11
u_3579f10f,零食大礼包,暴躁老哥,物流卡了一周才到,物流卡了一周才到。说是大礼包，其实全是用便宜的难吃的凑数，关键味道还发苦发馊。,2,Angry,2026-02-15
u_c507eadc,猫粮,敏感肌/小白,刚打开就发现是二手的,作为一名敏感肌/小白，遇到刚打开就发现是二手的的情况，我对这个猫粮非常不满意，甚至让我感到很Sad。,1,Sad,2026-03-11
u_5bf7b659,零食大礼包,忠实粉,用了三天就坏了/过敏了,买来给小孩子吃的，结果用了三天就坏了/过敏了！仔细一看日期居然是临期产品，太缺德了！,1,Disappointed,2026-02-23
u_d71fbf33,猫粮,急用党,刚打开就发现是二手的,作为一名急用党，遇到刚打开就发现是二手的的情况，我对这个猫粮非常不满意，甚至让我感到很Anxious。,2,Anxious,2026-03-04
u_be074171,运动跑鞋,吃瓜群众,和宣传完全不符,作为一名吃瓜群众，遇到和宣传完全不符的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Neutral/Sarcastic。,1,Neutral/Sarcastic,2026-02-18
u_669ffabc,智能耳机,吃瓜群众,价格比别家贵，质量还不行,价格比别家贵，质量还不行，但这智能耳机蓝牙经常断连，听歌一卡一卡的，心态崩了！,2,Neutral/Sarcastic,2026-03-02
u_8a00f0e4,运动跑鞋,吃瓜群众,客服态度极差，不给退款,作为一名吃瓜群众，遇到客服态度极差，不给退款的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Neutral/Sarcastic。,1,Neutral/Sarcastic,2026-02-26
u_e20266d3,扫地机器人,成分党/技术宅,刚打开就发现是二手的,作为一名成分党/技术宅，遇到刚打开就发现是二手的的情况，我对这个扫地机器人非常不满意，甚至让我感到很Critical。,2,Critical,2026-03-08
u_eae35559,猫粮,急用党,明天要送人，结果包装烂了,作为一名急用党，遇到明天要送人，结果包装烂了的情况，我对这个猫粮非常不满意，甚至让我感到很Anxious。,1,Anxious,2026-03-11
u_f35cf2fd,女装连衣裙,吃瓜群众,用了三天就坏了/过敏了,用了三天就坏了/过敏了，这是我买过最差的裙子，拉链一拉就卡死，做工极其粗糙。,2,Neutral/Sarcastic,2026-03-15
u_9be90eb6,洗面奶,急用党,用了三天就坏了/过敏了,看成分表本来以为不错，结果用了三天就坏了/过敏了。这就是你们所谓的氨基酸洗面奶？PH值明显偏碱性！,2,Anxious,2026-02-15
u_38f33b92,女装连衣裙,急用党,和宣传完全不符,和宣传完全不符。洗了一次直接缩水成童装，关键还掉色脱色严重，把别的东西都染坏了！,2,Anxious,2026-03-15
u_b2548d5e,洗面奶,成分党/技术宅,刚打开就发现是二手的,刚打开就发现是二手的！这洗面奶简直就是工业垃圾！洗完脸烂脸了！避雷避雷！！,2,Critical,2026-03-09
u_46bd1fd2,扫地机器人,吃瓜群众,明天要送人，结果包装烂了,作为一名吃瓜群众，遇到明天要送人，结果包装烂了的情况，我对这个扫地机器人非常不满意，甚至让我感到很Neutral/Sarcastic。,1,Neutral/Sarcastic,2026-02-16
u_3669d1ba,运动跑鞋,敏感肌/小白,客服态度极差，不给退款,作为一名敏感肌/小白，遇到客服态度极差，不给退款的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Sad。,1,Sad,2026-02-19
u_c806fa0a,机械键盘,忠实粉,客服态度极差，不给退款,作为一名忠实粉，遇到客服态度极差，不给退款的情况，我对这个机械键盘非常不满意，甚至让我感到很Disappointed。,2,Disappointed,2026-03-09
u_82b78991,女装连衣裙,成分党/技术宅,和宣传完全不符,和宣传完全不符。洗了一次直接缩水成童装，关键还掉色脱色严重，把别的东西都染坏了！,2,Critical,2026-03-10
u_7c4ea419,智能手机,吃瓜群众,物流卡了一周才到,服了，物流卡了一周才到。屏幕颜色看着极其生硬，而且电池根本撑不到半天就没电了。,2,Neutral/Sarcastic,2026-03-12
u_1ec558a0,智能手机,暴躁老哥,和宣传完全不符,服了，和宣传完全不符。屏幕颜色看着极其生硬，而且电池根本撑不到半天就没电了。,1,Angry,2026-03-09
u_27611f1e,智能耳机,敏感肌/小白,用了三天就坏了/过敏了,降噪效果不好，用了三天就坏了/过敏了，戴上和没戴一样，电流杂音还很大。,1,Sad,2026-03-09
u_cefe03d0,智能手机,忠实粉,和宣传完全不符,和宣传完全不符。这手机发个微信都烫手卡成PPT，打游戏直接给我满帧掉到个位数！,1,Disappointed,2026-03-02
u_9da0444b,扫地机器人,忠实粉,价格比别家贵，质量还不行,作为一名忠实粉，遇到价格比别家贵，质量还不行的情况，我对这个扫地机器人非常不满意，甚至让我感到很Disappointed。,2,Disappointed,2026-03-12
u_f63a9765,机械键盘,暴躁老哥,用了三天就坏了/过敏了,作为一名暴躁老哥，遇到用了三天就坏了/过敏了的情况，我对这个机械键盘非常不满意，甚至让我感到很Angry。,1,Angry,2026-03-03
u_8de195f3,零食大礼包,忠实粉,用了三天就坏了/过敏了,本来高高兴兴拆快递，用了三天就坏了/过敏了。肉脯吃了一口口感特别奇怪像坏了一样。,2,Disappointed,2026-02-27
u_02b34b42,女装连衣裙,急用党,客服态度极差，不给退款,客服态度极差，不给退款，这是我买过最差的裙子，拉链一拉就卡死，做工极其粗糙。,1,Anxious,2026-03-14
u_3a4853de,猫粮,忠实粉,明天要送人，结果包装烂了,作为一名忠实粉，遇到明天要送人，结果包装烂了的情况，我对这个猫粮非常不满意，甚至让我感到很Disappointed。,1,Disappointed,2026-02-21
u_0236ba37,猫粮,成分党/技术宅,物流卡了一周才到,作为一名成分党/技术宅，遇到物流卡了一周才到的情况，我对这个猫粮非常不满意，甚至让我感到很Critical。,2,Critical,2026-02-19
u_4568b71d,机械键盘,敏感肌/小白,刚打开就发现是二手的,作为一名敏感肌/小白，遇到刚打开就发现是二手的的情况，我对这个机械键盘非常不满意，甚至让我感到很Sad。,2,Sad,2026-02-25
u_bab010cf,洗面奶,急用党,明天要送人，结果包装烂了,明天要送人，结果包装烂了！这洗面奶简直就是工业垃圾！洗完脸烂脸了！避雷避雷！！,2,Anxious,2026-02-18
u_5b3ea55b,零食大礼包,敏感肌/小白,明天要送人，结果包装烂了,买来给小孩子吃的，结果明天要送人，结果包装烂了！仔细一看日期居然是临期产品，太缺德了！,2,Sad,2026-02-21
u_f8be20ec,洗面奶,急用党,明天要送人，结果包装烂了,明天要送人，结果包装烂了！这洗面奶简直就是工业垃圾！洗完脸烂脸了！避雷避雷！！,2,Anxious,2026-02-14
u_c6a0fdfe,机械键盘,急用党,客服态度极差，不给退款,作为一名急用党，遇到客服态度极差，不给退款的情况，我对这个机械键盘非常不满意，甚至让我感到很Anxious。,1,Anxious,2026-02-17
u_631b22bc,女装连衣裙,急用党,明天要送人，结果包装烂了,明天要送人，结果包装烂了。洗了一次直接缩水成童装，关键还掉色脱色严重，把别的东西都染坏了！,2,Anxious,2026-03-05
u_c8a2e3c4,猫粮,成分党/技术宅,和宣传完全不符,作为一名成分党/技术宅，遇到和宣传完全不符的情况，我对这个猫粮非常不满意，甚至让我感到很Critical。,2,Critical,2026-02-15
u_55510467,零食大礼包,忠实粉,用了三天就坏了/过敏了,买来给小孩子吃的，结果用了三天就坏了/过敏了！仔细一看日期居然是临期产品，太缺德了！,2,Disappointed,2026-03-04
u_9c052223,扫地机器人,吃瓜群众,明天要送人，结果包装烂了,作为一名吃瓜群众，遇到明天要送人，结果包装烂了的情况，我对这个扫地机器人非常不满意，甚至让我感到很Neutral/Sarcastic。,1,Neutral/Sarcastic,2026-02-26
u_b137555d,保温杯,吃瓜群众,价格比别家贵，质量还不行,作为一名吃瓜群众，遇到价格比别家贵，质量还不行的情况，我对这个保温杯非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-03-02
u_043b6b7b,智能耳机,忠实粉,客服态度极差，不给退款,用了几天发现续航时间短得离谱，客服态度极差，不给退款，这也就是听个响？,2,Disappointed,2026-02-13
u_01fcce99,女装连衣裙,吃瓜群众,明天要送人，结果包装烂了,明天要送人，结果包装烂了。洗了一次直接缩水成童装，关键还掉色脱色严重，把别的东西都染坏了！,2,Neutral/Sarcastic,2026-02-21
u_e64e2bc2,女装连衣裙,成分党/技术宅,客服态度极差，不给退款,客服态度极差，不给退款。洗了一次直接缩水成童装，关键还掉色脱色严重，把别的东西都染坏了！,1,Critical,2026-02-18
u_c8f4f54b,女装连衣裙,急用党,刚打开就发现是二手的,本来想穿去参加聚会，结果刚打开就发现是二手的。这裙摆设计真是太雷人了，跟图片完全两码事。,2,Anxious,2026-03-08
u_7e0a2015,零食大礼包,吃瓜群众,和宣传完全不符,这家的零食不敢买了，和宣传完全不符。巧克力包装被压扁瘪了不说，有一包居然爬出一条虫！！,1,Neutral/Sarcastic,2026-02-24
u_7a26df28,女装连衣裙,暴躁老哥,和宣传完全不符,和宣传完全不符。洗了一次直接缩水成童装，关键还掉色脱色严重，把别的东西都染坏了！,2,Angry,2026-02-18
u_97c45260,扫地机器人,敏感肌/小白,刚打开就发现是二手的,作为一名敏感肌/小白，遇到刚打开就发现是二手的的情况，我对这个扫地机器人非常不满意，甚至让我感到很Sad。,1,Sad,2026-03-10
u_50ea0e6f,扫地机器人,暴躁老哥,刚打开就发现是二手的,作为一名暴躁老哥，遇到刚打开就发现是二手的的情况，我对这个扫地机器人非常不满意，甚至让我感到很Angry。,1,Angry,2026-03-06
u_fb5d434c,智能手机,成分党/技术宅,物流卡了一周才到,物流卡了一周才到。这手机发个微信都烫手卡成PPT，打游戏直接给我满帧掉到个位数！,1,Critical,2026-02-23
u_0bd21606,洗面奶,成分党/技术宅,物流卡了一周才到,一直用你家的洗面奶，这次真的太失望了。物流卡了一周才到，老粉转黑了，再见。,1,Critical,2026-02-14
u_1a84fab9,智能手机,暴躁老哥,刚打开就发现是二手的,刚收到货，刚打开就发现是二手的。指纹解锁跟瞎了一样死活解不开！,1,Angry,2026-03-03
u_d8c9b00e,机械键盘,急用党,明天要送人，结果包装烂了,作为一名急用党，遇到明天要送人，结果包装烂了的情况，我对这个机械键盘非常不满意，甚至让我感到很Anxious。,2,Anxious,2026-02-25
u_b8b547fc,机械键盘,敏感肌/小白,客服态度极差，不给退款,作为一名敏感肌/小白，遇到客服态度极差，不给退款的情况，我对这个机械键盘非常不满意，甚至让我感到很Sad。,2,Sad,2026-03-13
u_2379c32e,运动跑鞋,吃瓜群众,物流卡了一周才到,作为一名吃瓜群众，遇到物流卡了一周才到的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Neutral/Sarcastic。,1,Neutral/Sarcastic,2026-03-03
u_24555adb,保温杯,忠实粉,用了三天就坏了/过敏了,作为一名忠实粉，遇到用了三天就坏了/过敏了的情况，我对这个保温杯非常不满意，甚至让我感到很Disappointed。,2,Disappointed,2026-03-10
u_76a7a95f,零食大礼包,暴躁老哥,价格比别家贵，质量还不行,价格比别家贵，质量还不行。说是大礼包，其实全是用便宜的难吃的凑数，关键味道还发苦发馊。,2,Angry,2026-03-04
u_b3f668ae,零食大礼包,敏感肌/小白,明天要送人，结果包装烂了,这家的零食不敢买了，明天要送人，结果包装烂了。巧克力包装被压扁瘪了不说，有一包居然爬出一条虫！！,2,Sad,2026-02-25
u_8f83a5c7,机械键盘,忠实粉,刚打开就发现是二手的,作为一名忠实粉，遇到刚打开就发现是二手的的情况，我对这个机械键盘非常不满意，甚至让我感到很Disappointed。,2,Disappointed,2026-03-06
u_fbe41493,洗面奶,暴躁老哥,价格比别家贵，质量还不行,看成分表本来以为不错，结果价格比别家贵，质量还不行。这就是你们所谓的氨基酸洗面奶？PH值明显偏碱性！,2,Angry,2026-03-06
u_4e0cbce0,零食大礼包,敏感肌/小白,用了三天就坏了/过敏了,本来高高兴兴拆快递，用了三天就坏了/过敏了。肉脯吃了一口口感特别奇怪像坏了一样。,2,Sad,2026-03-01
u_94301aa4,运动跑鞋,吃瓜群众,和宣传完全不符,作为一名吃瓜群众，遇到和宣传完全不符的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Neutral/Sarcastic。,1,Neutral/Sarcastic,2026-03-14
u_f6aeb388,运动跑鞋,暴躁老哥,价格比别家贵，质量还不行,作为一名暴躁老哥，遇到价格比别家贵，质量还不行的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Angry。,2,Angry,2026-03-01
u_8bd805d3,智能耳机,成分党/技术宅,用了三天就坏了/过敏了,降噪效果不好，用了三天就坏了/过敏了，戴上和没戴一样，电流杂音还很大。,2,Critical,2026-02-18
u_75f04bf4,机械键盘,敏感肌/小白,刚打开就发现是二手的,作为一名敏感肌/小白，遇到刚打开就发现是二手的的情况，我对这个机械键盘非常不满意，甚至让我感到很Sad。,1,Sad,2026-02-24
